address1,address2,city,country,email,id,latitude,longitude,name,phone,state,zip
9350 Rogues Rd,,Midland,US,fspca@fauquierspca.com,VA272,38.598,-77.7265,Fauquier SPCA,540-788-9000,VA,22728
,,Fredericksburg,US,catrescueje@gmail.com,VA536,38.3464,-77.5009,"Country Cats Rescue, Inc.",,VA,22407
P.O. Box 41262,,Fredericksburg,US,ophoodadoption@gmail.com,VA745,38.3464,-77.5009,Operation Hood Inc.,,VA,22407
,,Winchester,US,southernpawsva@gmail.com,VA779,39.2062,-78.1597,Southern Paws Virginia Animal Rescue ,(703) 541-8839,VA,22603
,,Bealeton,US,info@pawsforseniors.org,VA614,38.6015,-77.7437,Paws For Seniors,540-748-8177 ,VA,22712
,,Fredericksburg,US,lmr735@aol.com,VA269,38.3948,-77.5665,Second Chance Dog Rescue,5407521741,VA,22406
,,Fredericksburg,US,communitycatsrescue@gmail.com,VA752,38.3948,-77.5665,Community Cats Rescue Network,540-429-6210,VA,22406
,,North,US,shannon.m@ceva.net,VA405,37.4445,-76.4127,Tidewater Brittany Rescue,804=240-2953,VA,23128
Po Box 764,,Stephens City,US,Info@shenandoahrescue.org,VA761,39.0926,-78.2039,Shenandoah Shepherd Rescue,,VA,22655
,,Jeffersonton,US,info@peopleforpetsfoundation.org,VA678,38.6438,-77.9004,People for Pets Foundation,(540) 229-5594,VA,22724
142 Twin Oaks Rd,,Paw Paw,US,hampshirecountyac@gmail.com,WV89,39.5326,-78.4585,Hampshire County Animal Control,(304) 359-0226,WV,25434
P.O. Box 385 (Mailing),6584 Beehive Drive (Physical),Gloucester,US,baybrowders@yahoo.com,VA28,37.4298,-76.539,Gloucester Animal Control Outreach Program,,VA,23061
,,Gloucester,US,sheltermanager@gmhumanesociety.org,VA698,37.4298,-76.539,Gloucester Mathews Humane Society,804-693-5520  ,VA,23061
P.O.Box 396,160 Weaver Rd,Amissville,US,Patriciawant@aol.com,VA114,38.7142,-78.0064,Rappahannock Animal Welfare League,540.937.3336 or 3283  ,VA,20106
1245 Progress Drive,,Front Royal,US,info@humanesocietywarrencounty.org,VA199,38.9305,-78.1615,Humane Society of Warren County VA,540-635-4734  ,VA,22630
,,Front Royal,US,dcweimrescue@gmail.com,VA464,38.9305,-78.1615,DC Area Weimaraner Rescue,,VA,22630
,,Flintstone,US,safeshelterinc@yahoo.com,MD244,39.7049,-78.5707,Safe Shelter Inc,(301) 478-3206,MD,21530
11200 Mv Smith Rd,,Flintstone,US,Happygoluckymastiffrescue@yahoo.com,MD395,39.7049,-78.5707,Happy Go Lucky Mastiff Rescue,240-979-7381  ,MD,21530
20201 King William Road,P.O. Box 215,King William,US,animalshelter@kingwilliamcounty.us,VA525,37.6869,-77.0136,Regional Animal Shelter,(804) 769-4983,VA,23086
P.O. Box 2466,,Spotsylvania,US,bobbiespitrescue@gmail.com,VA735,38.2276,-77.6432,"Bobbie's Pit Bull Rescue  Sanctuary, Inc.",,VA,22553
P.O. Box 471,,Flint Hill,US,forthecatssake@gmail.com,VA710,38.7639,-78.101,For the Cats' Sake,540-675-1013,VA,22627
,,Middletown,US,Linda.Baker@RuffRanchSanctuary.com,VA716,39.0285,-78.2804,Ruff Ranch Sanctuary,2399800940,VA,22645
,,Brandy Station,US,nirvanaridge@hughes.net,VA709,38.4986,-77.899,Nirvana Ridge Ferret Rescue,(703) 342-9032  ,VA,22714
,,Woodford,US,Workingfordogs@yahoo.com,VA147,38.0747,-77.5248,Canine Rescue & Adoption Program Inc.,(540) 322-7791,VA,22580
P.O. Box 264,,Aylett,US,indianrivershumane@gmail.com,VA40,37.7577,-77.1618,Indian Rivers Humane Society,804-885-3109 X2,VA,23009
,,High View,US,HCPAPdogs@hotmail.com,WV54,39.2112,-78.4365,Hampshire County Pet Adoption Program,(304) 856-2696,WV,26808
13400 Arctic Ridge Lane,,Oldtown,US,arkofhoperescue@yahoo.com,MD322,39.5415,-78.6117,"Ark of Hope Rescue, Inc.",301-478-3300,MD,21555
743 Galleria Drive Extension,www.cambriacountyhumanesociety.com,Johnstown,US,cambriacountyhumanesociety@gmail.com,PA387,40.2848,-78.8578,Humane Society of Cambria County,(814) 535-6116,PA,15904
PO Box 307,,Washington,US,rappcats@rappcats.org,VA508,38.7109,-78.1581,RappCats,540.987.6050,VA,22747
,,Strasburg,US,hvnsbullies15@gmail.com,VA749,38.9804,-78.37100000000001,Heaven's Bullies Pitbull Rescue Ministry,(540) 550-8067,VA,22657
,,Mcconnelsville,US,susan@morganspot.org,OH797,39.6562,-81.8503,Saving Pets One at a Time (SPOT),,OH,43756
62824 Bennett Ave,,Cambridge,US,tlandaker@guernseycounty.org,OH330,40.0248,-81.5887,Guernsey County Dog Shelter,(740) 432-2219,OH,43725
13333 State Route 13,,Chauncey,US,award@athensoh.org,OH27,39.3978,-82.1294,Athens County Dog Shelter,740-593-5415,OH,45719
P.O. Box 765,,Athens,US,info@athenshumane.org,OH188,39.3163,-82.0915,Athens County Humane Society,740-592-6047,OH,45701
P.O. Box 576,,Athens,US,FOSDinfo@gmail.com,OH751,39.3163,-82.0915,Friends of the Shelter Dogs,,OH,45701
,,Athens,US,newbeginningsanimalcenter@yahoo.com,OH1159,39.3163,-82.0915,New Beginnings Animal Center,(740) 818-4522,OH,45701
,,Lore City,US,WolfDance3@msn.com,OH374,40.0342,-81.4557,Free Spirit Rescue,,OH,43755
 Jones Road,,Shade,US,jrosler04@yahoo.com,OH763,39.2721,-82.0778,Southern Ohio Animal Rescue,740-590-3578,OH,45776
1432 Tall Timber Rd NE,"New Philadelphia, OH 44663",New Philadelphia,US,contacts@tuschumanesociety.com,OH780,40.4858,-81.4356,Tuscarawas County Humane Society,330-343-6060 ,OH,44663
,,New Philadelphia,US,julie@operationwarmncozy.com,OH882,40.4858,-81.4356,Operation Warm & Cozy,330-364-7190    ,OH,44663
90 Mount Tom Road,,Marietta,US,manager@hsov.org,OH177,39.425,-81.4547,Humane Society of the Ohio Valley,740-373-5959,OH,45750
33133 Hiland Rd,,Pomeroy,US,meigscountydogshelter15@gmail.com,OH332,39.051,-82.0363,Meigs County Dog Shelter,(740) 992-3779,OH,45769
530 29th Street,,Parkersburg,US,adoptions@hsop.org,WV28,39.2615,-81.5431,Humane Society of Parkersburg,(304) 422-5541,WV,26101
41383 StoneHouse Road,,Woodsfield,US,apet4u2@hotmail.com,OH265,39.753,-81.1161,Crossed Paws Animal Shelter,740-934-2693,OH,43793
,,Woodsfield,US,myofbrescue@hotmail.com,OH654,39.753,-81.1161,My Young & Old Fur Babies Rescue,(740) 472-9828,OH,43793
82900 Toot Rd,,Cadiz,US,Harrisoncountydogpound@yahoo.com,OH762,40.2702,-81.0203,Harrison County Dog Pound,740-942-4080,OH,43907
52231 State Rt. 248,,Long Bottom,US,sbushong1023@yahoo.com,OH571,39.0024,-81.8782,Meigs A.A.R.F.,740-985-9815,OH,45743
2185 Kensington Rd. NE,,Carrollton,US,dogpound@carrollcountyohio.us,OH302,40.594,-81.0822,Carroll County Dog Pound,(330) 627-4244,OH,44615
"Dog shelter: 669 Pike Road, Saint Marys, WV 26170","Cat Shelter: 2709 North Pleasants Hwy, Saint Marys, WV 26170",Saint Marys,US,tdjbird@aol.com,WV66,39.3987,-81.1975,Pleasants County Humane Society,(304) 684-2273,WV,26170
45244 National Road West,,Saint Clairsville,US,belmontcoshelter@att.net,OH216,40.0748,-80.905,Belmont County Animal Shelter,740-695-4708   ,OH,43950
,,St. Clairsville,US,,OH1077,40.0748,-80.905,Belmont County Animal Rescue Sanctuary,740-391-2520,OH,43950
P.O. Box 522,,St. Clairsville,US,trhapinc@aol.com,OH1137,40.0748,-80.905,The Road Home Animal Project,(740) 579-1990,OH,43950
2550 Fox Ave. S.E.,,Minerva,US,Animaltalker1@juno.com,OH480,40.7535,-81.1109,"Indian Summers Border Collie Rescue OAIC, Inc.",330-862-0307,OH,44657
,,Minerva,US,info@bagsbassetrescue.org,OH1021,40.7535,-81.1109,BAGS Basset Rescue,,OH,44657
302 Porter Hill Road,,Sistersville,US,olivebranchwv@hotmail.com,WV79,39.5609,-80.998,Olive Branch Animal Rescue Refuge Inc.,304-652-1010 ,WV,26175
,,Alliance,US,soldierssanctuary18@gmail.com,OH1202,40.9175,-81.1202,Soldier's Sanctuary,(330) 257-1036,OH,44601
P.O. Box 151,,East Rochester,US,pulledfromthepits@gmail.com,OH998,40.7624,-80.979,"Pulled From The ""Pits"" Rescue & Sanctuary",,OH,44625
399 Mollohan Drive,,New Martinsville,US,wetzelroze11@gmail.com,WV63,39.6586,-80.8491,Wetzel County Animal Shelter,(304) 455-5348,WV,26155
,,Atwater,US,furgetmenotrescue@gmail.com,OH1133,41.0262,-81.1931,Fur-get Me Not Animal Rescue,,OH,44201
,,Evans,US,ARF+int+42+6000458887407815865@groups.io,WV174,38.8082,-81.7867,"ARF, Inc. (Animal Rights Fur-ever)",,WV,25241
,,Evans,US,operationfancyfree@gmail.com,WV201,38.8082,-81.7867,Operation Fancy Free / Jackson County WV,(304) 372-1303,WV,25241
P.O. Box 918,,Moundsville,US,Dominotiger@AOL.com,WV57,39.9232,-80.7319,"Webark Estates, Inc.",(304)845-0855,WV,26041
P.O. Box 3001,,Wheeling,US,OVSPCA@aol.com,WV160,40.0676,-80.6967,"Ohio Valley SPCA of Wheeling, WV",304-215-8254,WV,26003
2220 Pullman Rd.,,Harrisville,US,rchumane@zoominternet.net,WV22,39.2097,-81.0491,Ritchie County Humane Society Inc.,(304) 643-4721,WV,26362
797 Mac Barnes Dr,,Beechbottom,US,animalshelterbc@yahoo.com,WV106,40.2264,-80.6517,Brooke County Animal Shelter,304-394-0800   ,WV,26030
7011 National Road,,Triadelphia,US,OHIOCOANIMALS@aol.com,WV34,40.1234,-80.6341,Ohio County Animal Shelter,(304) 547-1013,WV,26059
200 Airpark Drive,,Wintersville,US,petfinder@jc-hs.org,OH800,40.3679,-80.6564,Jefferson County Humane Society,(740) 314-5583,OH,43952
47 Dog Gone Ln,,Greenup ,US,,KY514,38.5653,-82.804,Greenup County Animal Shelter ,(606) 473-5711,KY,41144
,,Salem,US,alchemyacres@aol.com,OH501,40.8695,-80.8433,Alchemy Acres Animal Sanctuary,330-332-4897   ,OH,44460
9794 Cableline rd,,Diamond,US,puppyluvxx912@yahoo.com,OH613,41.09,-81.035,Pawprint Paradise, TEXT 330-281-9642  ,OH,44412
8455 County Home Road,,Lisbon,US,hpecorelli@ccclerk.org,OH417,40.7619,-80.7516,Columbiana County Dog Pound & Adoption Center,330-424-6663,OH,44432
high street,,Washingtonville,US,FurryNewBeginnings29@yahoo.com,OH1056,40.8012,-80.7352,Furry New Beginnings,,OH,44490
,,Leetonia,US,apaprescue@gmail.com,OH1097,40.838,-80.7514,All Paws Are Perfect Rescue,,OH,44431
PO Box 1663,,Ashland,US,TriStateK9LifeLine@gmail.com,KY454,38.4783,-82.6381,"Tri State K9 Lifeline, Inc",,KY,41105
4750 West South Range Rd.,,Canfield,US,info@angelsforanimals.org,OH111,40.9439,-80.7917,Angels For Animals,330 549-1111  ,OH,44422
,,Ashland,US,adopt4aarf@gmail.com,KY314,38.4672,-82.6461,Ashland Animal Rescue Fund,,KY,41101
,,North Jackson,US,dcpress@cboss.com,OH684,41.0675,-80.8709,Northeast Ohio Lab Rescue,(330) 538-2215,OH,44451
12908 Charleston Road,,Red House,US,putnamanimalshelter@frontier.com,WV96,38.5585,-81.8526,Putnam County Animal Shelter,304-586-0249  ,WV,25168
,,Ashland,US,tristatetnr@gmail.com,KY511,38.4459,-82.6823,Tri-State Spay and Neuter,,KY,41102
PO Box 501,,Parkman,US,forget-me-knot@earthlink.net,OH609,41.2934,-81.0727,Forget-Me-Knot Pet Rescue,330-289-4640,OH,44231
,,Canfield,US,cheryl@ohioshorthairrescue.org,OH1018,41.0279,-80.7567,"Ohio Shorthair Rescue, Inc.",,OH,44406
Ohio River Rd,,Huntington,US,equinerescue@live.com,WV164,38.4048,-82.4927,"Heart of Phoenix Equine Rescue, INC",,WV,25704
,,Huntington,US,rcbbrescue@gmail.com,WV188,38.4097,-82.3658,River Cities Bully Buddies,,WV,25705
PO Box 461,,Scott Depot,US,newhoperescuewv@gmail.com,WV80,38.4515,-81.9129,New Hope Animal Rescue,304-562-0300 ,WV,25560
,,Youngstown,US,lovemydogs7@yahoo.com,OH1122,41.0974,-80.7447,All About The Pawz,(330) 779-1862,OH,44515
P.O. Box 3643,,Youngstown,US,legacy_blase@aol.com,OH1023,41.0242,-80.6631,"Legacy Dog Rescue of Ohio, Inc",,OH,44513
P.O. Box 3280,,Youngstown ,US,jenpoulos6@gmail.com,OH1108,41.0242,-80.6631,Paw Platoon,,OH,44513
4140 Market St.,,Youngstown,US,acoadoption@gmail.com,OH653,41.0329,-80.6645,Animal Charity of Ohio,(330) 788-1064,OH,44512
PO Box 3632,,Youngstown,US,Everydogmatters@yahoo.com,OH1163,41.0329,-80.6645,Every Dog Matters Rescue Group,,OH,44512
1230 N Meridian Rd,,Youngstown,US,Dogwarden@mahoningcountyoh.gov,OH599,41.1049,-80.6935,Mahoning County Dog Pound & Adoption Center,(330) 740-2205 ext. 1,OH,44509
P.O. Box 1947,,Warren,US,catsarepeopletoo@embarqmail.com,OH162,41.2375,-80.8186,"Cats Are People, Too! Club, Inc.",(330) 847-6134,OH,44482
,,Youngstown,US,F5Rescue@yahoo.com,OH621,41.0769,-80.6567,F5RS - Frisky Ferrets Fuzzies Feathered Friends Rescue,,OH,44507
1286 Wiseman Run,,Salem,US,dchsfamily99@gmail.com,WV136,39.2861,-80.541,"Doddridge County Humane Society, Inc.",304-782-4900,WV,26426
,,McDonald,US,aquinlan@zoominternet.net,OH874,41.1586,-80.723,Close to Home Animal Rescue,,OH,44437
7501 Anderson Ave,44484,Warren,US,dgsmith@co.trumbull.oh.us,OH650,41.2279,-80.7676,Trumbull County Dog Kennel,330-675-2787,OH,44484
PO Box 1653,,Washington,US,info@petsearchpa.org,PA265,40.1738,-80.25399999999999,Pet Search,724.228 7335,PA,15301
,,Girard,US,Ccatlady13@aol.com,OH1142,41.1592,-80.694,Small World Cat and Dog Rescue,3307271878,OH,44420
2773 Midlothian Blvd,,Struthers,US,adoptnll@yahoo.com,OH905,41.0516,-80.5943,New Lease on Life,3303978270,OH,44471
,,Darlington,US,jacqueroman14@gmail.com,PA997,40.8097,-80.4239,Steel City Dog Kennel and Rescue,(412) 401-5273,PA,16115
Po Box 461,,Saint Albans,US,chvychevy1@msn.com,WV177,38.3788,-81.8272,Helping Hand Pet Rescue of West Virginia,(304) 415-5463,WV,25177
P.O. Box 94,,Meadowlands,US,aranres@yahoo.com,PA231,40.2192,-80.2208,Angel Ridge Animal Rescue,(724) 229-7053,PA,15347
P.O. Box 8257,,Pittsburgh,US,animalcareandwelfare@yahoo.com,PA497,40.4498,-80.2404,Animal Care and Welfare Inc.,(724) 573-4665,PA,15126
3394 Brodhead Road,,Aliquippa,US,adoptions@beavercountyhumanesociety.org,PA345,40.6038,-80.275,Beaver County Humane Society,(724) 775-5801,PA,15001
,,Aliquippa,US,essenceofloveanimalrescue@yahoo.com,PA1007,40.6038,-80.275,Essence Of Love Animal Rescue Inc.,724 788-1152,PA,15001
812 Youngstown-Kingsville Rd. SE,,Vienna,US,petsawl@dtinc.net,OH282,41.2427,-80.6728,Animal Welfare League of Trumbull County,(330) 539-5300,OH,44473
183 Jefferson Road,,Waynesburg,US,humanegreene@windstream.net,PA252,39.898,-80.175,Humane Society of Greene County,724-627-9988  ,PA,15370
,,Cortland,US,Diane@animalpawtectors.com,OH978,41.3234,-80.7269,Animal Pawtectors,,OH,44410
"1527 Route 136, PO BOX 66","1527 Route 136, PO BOX 66",Eighty Four,US,info@washingtonpashelter.org,PA43,40.1867,-80.1391,Washington Area Humane Society,724/222-PETS,PA,15330
,,Eighty Four,US,rescueangels4animals@gmail.com,PA522,40.1867,-80.1391,Angels For Animals,724-941-5737,PA,15330
,,Eighty Four,US,bridgetohome84@gmail.com,PA1045,40.1867,-80.1391,Bridge To Home Animal Rescue,(724) 941-1429,PA,15330
P.O. Box 583,,Moon Township,US,info@ddrinc.net,PA509,40.5121,-80.1802,Distinguished Dobermans Rescue,,PA,15108
PO Box 40223,,Charleston,US,cats4rescue@gmail.com,WV204,38.3497,-81.6328,"Itty Bitty Kitty Committee, WV",,WV,25364
2450 Saltwell Road,,Shinnston,US,info@hshcwv.org,WV49,39.3744,-80.3087,Humane Society of Harrison County,304-592-1600,WV,26431
PO BOX 62,Pearson Mill Road,New Castle,US,lchumane2@comcast.net,PA77,41.003,-80.3466,Lawrence County Humane Society,(724) 654-8520,PA,16103
,,Carnegie,US,Sherryhuchko3@gmail.com,PA1042,40.405,-80.0861,Merlin's Safe Haven Cat Rescue,(412) 596-8089,PA,15106
PO Box 5305,,New Castle,US,barnord@optonline.net,PA54,41.0295,-80.3478,Aussie Rescue & Placement Helpline Inc,,PA,16105
,,New Castle,US,fantasticfinesse@gmail.com,PA836,41.0295,-80.3478,Pennsylvania Great Dane Rescue,(724) 732-7085,PA,16105
,,New Castle,US,mikelamontshelties@gmail.com,PA968,41.0295,-80.3478,Heart's Promise Sheltie Rescue,7246015159,PA,16105
,,Mckees Rocks,US,k9dreams@yahoo.com,PA936,40.4725,-80.0798,Kaelen's K9 Dreams,,PA,15136
,,Sharon,US,animaladvocacy@yahoo.com,PA643,41.2337,-80.498,Animal Advocacy of Mercer and Crawford County INC,,PA,16146
,,Bethel Park,US,furkidrescue@hotmail.com,PA660,40.3227,-80.0384,Furkid Rescue,EMAIL ONLY   ,PA,15102
,,Bethel Park,US,,PA1026,40.3227,-80.0384,Peace and Hope Rescue,(412) 831-0894,PA,15102
,,Fairmont,US,informationmcwvhs@gmail.com,WV04,39.4806,-80.1562,Marion County Humane Society,304-366-5391,WV,26554
726 East Park Ave,Pmb 311,Fairmont,US,adoptionisforever@pethelpersinc.org,WV143,39.4806,-80.1562,"Pet Helpers, Inc",304-672-7387,WV,26554
,,Pittsburgh,US,ShaggyDogRescuer@yahoo.com,PA236,40.4237,-80.0456,Olde English Sheepdogs & Friends Rescue (OES&FR),,PA,15220
P.O. Box 8480,,Pittsburgh,US,animaladvocatespgh@live.com,PA294,40.4237,-80.0456,Animal Advocates Inc.,412 928-9777,PA,15220
PO Box 8003,Foster homes in and around,Pittsburgh,US,alyssa@rabbitwranglers.org,PA323,40.4002,-80.0352,Rabbit Wranglers,(412) 580-6068,PA,15216
PO Box 79203,,Pittsburgh,US,adoptionteam@biggiesbullies.org,PA834,40.4002,-80.0352,Biggies Bullies,,PA,15216
,,Pittsburgh,US,pburghcat@gmail.com,PA967,40.3945,-80.0159,Pittsburgh C.A.T.,,PA,15226
,,Bradfordwoods,US,info@seniorhearts.org,PA1005,40.6361,-80.0798,Senior Hearts Rescue and Renewal,(412) 478-1529,PA,15015
1101 Western Avenue,North location,Pittsburgh,US,adoptnorth@humaneanimalrescue.org,PA339,40.4551,-80.0246,Humane Animal Rescue (North),(412) 345-7300 ext. 251,PA,15233
,,Finleyville,US,secondchancesato@gmail.com,PA1024,40.26,-79.9905,Second Chance Sato,(724) 747-2079,PA,15332
P.O. Box 533,,Zelienople,US,reen@zbzoom.net,PA533,40.769,-80.1253,Gentle Bens Giant Breed Rescue,412-841-2590,PA,16063
,,New Castle,US,judges.park@yahoo.com,PA366,41.1206,-80.3349,Judge's Park,724-272-0378 ,PA,16142
,,Morehead,US,star@stardogrescue.org,KY251,38.187,-83.4395,STAR Saving the Animals of Rowan,,KY,40351
,,Morehead,US,catsmeowff@outlook.com,KY466,38.187,-83.4395,Cat's Meow Feline Fosters,,KY,40351
562 Camp Horne Road,,Pittsburgh,US,adoptioninfo@ThinkingOutsideTheCage.org,PA108,40.5477,-80.0293,Animal Friends,412-847-7000   ,PA,15237
,,Pittsburgh,US,adopt@hellobully.com,PA726,40.5477,-80.0293,Hello Bully,(412) 235-1997,PA,15237
PO Box 18022,,Pittsburgh,US,,PA1039,40.3492,-79.9773,PEARL Parrot Rescue,(412) 444-5819,PA,15236
P.O. Box 23414,,Pittsburgh,US,,PA538,40.444,-79.9874,FosterCat Inc.,(412) 481-9144,PA,15222
20 Schaller Rd.,,Transfer,US,clubpetadoption@aol.com,PA170,41.339,-80.479,Club Pet Adoption Inc.,(814) 227-6964,PA,16154
,,Clearfield,US,contact-tlcr@yahoogroups.com,KY456,38.1579,-83.4271,TLC Rescue,,KY,40313
,,Glenshaw,US,friendofthefeline@gmail.com,PA985,40.5371,-79.9678,Friend of the Feline,,PA,15116
,,Evans City,US,crittercareadoptions@yahoo.com,PA242,40.7841,-80.0479,Critter Care Adoptions Inc.,(724) 538-8494,PA,16033
,,Evans City,US,denisewpursifull@yahoo.com,PA933,40.7841,-80.0479,Taz & Penny's Happy Tails Rescue,724-432-3311 ,PA,16033
,,Pittsburgh,US,eriksenkatie@gmail.com,PA995,40.4678,-79.9175,Cats of Crawford County,,PA,15206
,,Morgantown,US,contact@HomewardBoundWV.org,WV149,39.6294,-79.9561,Homeward Bound WV,,WV,26504
,,Morgantown,US,wvpetinc@yahoo.com,WV183,39.6294,-79.9561,"WV Pet, Inc.",(304) 777-2788,WV,26508
460 Hartman Run Rd.,,Morgantown,US,clientservices@morgantownamc.com,WV161,39.6372,-79.9531,Animal Medical Center Morgantown,304-292-0126 ,WV,26505
6926 Hamilton Avenue,,Pittsburgh,US,adopteast@humaneanimalrescue.org,PA55,40.4553,-79.8972,Humane Animal Rescue,(412) 345-7300 ext. 215,PA,15208
PO Box 4045,182 Humane Society Drive,Grafton,US,taylorcodogs@gmail.com,WV33,39.3399,-80.0225,Taylor County Humane Society,(304) 265-4215,WV,26354
,,Geneva,US,info@neogreyhound.com,OH550,41.8005,-80.9257,"NE Ohio Greyhound Rescue, Inc.",(440) 364-4838,OH,44041
252 Brewer Road,Morgantown WV 26508,Dellslow,US,afwvdirector@gmail.com,WV37,39.6069,-79.8922,Animal Friends of North Central West Virginia,(304) 290-4738,WV,26531
PO Box 1172,,Dellslow,US,dltsgs@aol.com,WV198,39.6069,-79.8922,Mountaineers For Mutts,,WV,26531
318 Mud Lick Rd,,Buckhannon,US,jlcochran@upshurcounty.org,WV15,38.9834,-80.2248,Lewis-Upshur Animal Control Facility,304-472-3865   ,WV,26201
2295 Lincoln Way,,White Oak,US,woash@comcast.net,PA157,40.3444,-79.8125,"White Oak Animal Safe Haven, Inc.",(412) 672-8901 ,PA,15131
1985 Lincoln Way,Suite 23164,White Oak,US,fourpawselkhoundrescue@outlook.com,PA1019,40.3444,-79.8125,Four Paws Elkhound Rescue,(412) 423-6067,PA,15131
,,Verona,US,Lifesaversrescue@hotmail.com,PA880,40.4933,-79.8318,Lifesavers Animal Rescue,(412) 496-1338,PA,15147
P.O. Box 422,,Jefferson,US,,OH104,41.74100000000001,-80.7587,Ashtabula County Humane Society,(440) 593-6100,OH,44047
,,Smithfield,US,theydeservebetter@hotmail.com,PA607,39.8,-79.8068,They Deserve Better Dog Rescue,,PA,15478
P.O. BOX 2,,Russellton,US,dogshelter@westdeertownship.com,PA257,40.6027,-79.8355,West Deer Dog Shelter,(724) 265-2780,PA,15076
PO Box 452,,Philippi,US,animalfriendsweb@yahoo.com,WV59,39.1509,-80.0407,Animal Friends of Barbour County,304-823-2012 ,WV,26416
,,Butler,US,al_monty@hotmail.com,PA839,40.859,-79.9088,Hearts Who Need Homes,,PA,16001
200 Starr Drive,,Monroeville,US,turfg979@verizon.net,PA446,40.4281,-79.7696,Monroeville Animal Shelter,(412) 389-2480,PA,15146
,,Monroeville,US,zikern@verizon.net,PA517,40.4281,-79.7696,Bichon Frise Club of America Rescue,(866) 473-0722,PA,15146
,,Springdale,US,info@pawsacrosspittsburgh.com,PA1004,40.5434,-79.7825,Paws Across Pittsburgh,(412) 495-2799,PA,15144
,,Ardara,US,Pambacco@gmail.com,PA1037,40.3572,-79.7341,Adopt-A-Sato,(724) 217-0595,PA,15615
223 Searights Herbert Road,P.O. Box 1282,Uniontown,US,ffoa.a.let.live.shelter@gmail.com,PA189,39.903,-79.7299,Fayette Friends of Animals,(724) 245-7815,PA,15401
,,Irwin,US,wagsrescue@comcast.net,PA34,40.3268,-79.7242,"With A Golden Spirit, Inc. (WAGS)",724-864-2468 ,PA,15642
,,North Huntingdon,US,allbutfurgotten@gmail.com,PA1021,40.3268,-79.7242,All But Furgotten Humane Animal Rescue,(724) 382-7178,PA,15642
,,Irwin,US,petmatchadopt@gmail.com,PA1029,40.3268,-79.7242,Pet Match Rescue,(412) 354-8954,PA,15642
142 Stark Drive,,Plum,US,jobarlabs@comcast.net,PA161,40.4802,-79.7432,Southwest PA Retriever Rescue Organization,412-795-0163 ,PA,15239
421 9th Street,,New Kensington,US,FrankiesFriendsCatRescue@gmail.com,PA902,40.605,-79.7621,Frankies Friends Cat Rescue,(724) 889-7011,PA,15084
150 Spring St.,http://www.facebook.com/#!/pages/Pet-Adoption-League/134833913236259,Yukon,US,thepetadoptionleague@yahoo.com,PA179,40.2146,-79.6832,Pet Adoption League,724-722-3670  ,PA,15698
5970 Green Road,,Ashtabula,US,adoptions@acapl.org,OH71,41.8663,-80.7931,Ashtabula County Animal Protective League,440-224-1222,OH,44004
533 Linden Avenue,,New Kensington,US,susanlabs2@verizon.net,PA180,40.5708,-79.7324,Animal Protectors of Allegheny Valley,724-339-7388,PA,15068
,,New Kensington,US,littlebitofsnuggles@gmail.com,PA249,40.5708,-79.7324,"A Little Bit of Snuggles Dog Rescue, Inc.",(412) 628-2877,PA,15068
429 Esther Avenue,,New Kensington,US,wheekcare2017@gmail.com,PA428,40.5708,-79.7324,Wheek Care Guinea Pig Rescue,(724) 448-2107,PA,15068
,,New Kensington,US,chris@nkrats.com,PA907,40.5708,-79.7324,New Ken Rat Rescue,,PA,15068
,,Belington,US,mmadoptions@gmail.com,WV193,39.0246,-79.9388,Mighty Mutt Rescue and Sanctuary,,WV,26250
216 Depot St.,,Youngwood,US,animalfriendswestmoreland@comcast.net,PA610,40.2484,-79.5696,The Animal Friends of Westmoreland,(724) 925-2555,PA,15697
278 Poor Farm Road,,Kingwood,US,pcas@prestoncountywv.gov,WV70,39.4669,-79.6882,Preston County Animal Shelter,(304) 329-3461,WV,26537
,,Delmont,US,kopykatsanctuary@yahoo.com,PA567,40.4129,-79.5763,Kopy Kat Sanctuary,,PA,15626
PO Box 412,,Greensburg,US,waywardwhiskers15601@gmail.com,PA304,40.295,-79.5478,Wayward Whiskers,(724) 610-9646,PA,15601
,,Greensburg,US,muttsandmore@comcast.net,PA600,40.295,-79.5478,Mutts & More Matchmakers,,PA,15601
PO Box 1552,Route 119N (beyond Lynch Field),Greensburg,US,HSWCgbg@aol.com,PA83,40.295,-79.5478,Humane Society of Westmoreland County,(724) 837-3779,PA,15601
,,Greensburg,US,Adopt@theproperpitbull.org,PA984,40.295,-79.5478,The Proper Pit Bull,,PA,15601
,,Greensburg,US,Shelovesblackroses@hotmail.com,PA1031,40.295,-79.5478,Ninth Life Rescue Center,(724) 217-4257,PA,15601
,,Mount Pleasant,US,pjmazza@hotmail.com,PA978,40.1525,-79.5394,The Cat Committee,724-547-6421,PA,15666
,,Leechburg,US,darlenefclark@gmail.com,PA905,40.6269,-79.607,Western PA Sheltie Rescue,724-845-8282,PA,15656
PO Box 19,,Apollo,US,Rgazarik@hotmail.com,PA159,40.5572,-79.5845,"Kiski Valley Cat & Kitten Rescue, Inc.",724-727-7032,PA,15613
PO Box 785,195 Weese Street Ext.,Elkins,US,kellys@meer.net,WV40,38.9165,-79.8559,Randolph County Humane Society,304 636-7844,WV,26241
485 McGinnis Road,,Acme,US,DRAWCAT@ZOOMINTERNET.NET,PA213,40.1267,-79.4278,Animal Keepers Rescue Inc.,724-423-5571,PA,15610
